,Unnamed: 0,Episode ID,Date,Title,Description,Episode Link,Reference 1,Reference 1 Link,Reference 2,Referene 2 Link,Full Description
1410,1410,#297,12.13.12,Dom Irrera,,http://podcasts.joerogan.net/podcasts/jre-297-dom-irrera-brian-redban,@domirrera,http://www.twitter.com/domirrera,DomIrrera.com,http://www.domirrera.com/,"
JRE #297 - Dom Irrera12.13.12






00:00:00  / 
				02:30:04




To download: Right-Click and save target as.



SHARE

"
1411,1411,#295,12.11.12,"Tom Segura, Christina Pazsitzky",,http://podcasts.joerogan.net/podcasts/jre-295-tom-segura-christina-brian-redban,@tomsegura,http://www.twitter.com/tomsegura,TomSegura.com,http://www.tomsegura.com,"
JRE #295 - Tom Segura, Christina Pazsitzky12.11.12






00:00:00  / 
				02:32:29




To download: Right-Click and save target as.



SHARE

"
1412,1412,#293,12.05.12,Cara Santa Maria,,http://podcasts.joerogan.net/podcasts/jre-293-cara-santa-maria-brian-redban,@CaraSantaMaria,https://twitter.com/CaraSantaMaria,Talk Nerdy To Me,http://www.huffingtonpost.com/news/talk-nerdy-to-me,"
JRE #293 - Cara Santa Maria12.05.12







00:00:00  / 
				02:50:31




To download: Right-Click and save target as.



SHARE

"
1413,1413,#291,11.28.12,Duncan Trussell,,http://podcasts.joerogan.net/podcasts/jre-291-duncan-trussell-brian-redban,@duncantrussell,http://www.twitter.com/duncantrussell,DuncanTrussell.com,http://www.duncantrussell.com,"
JRE #291 - Duncan Trussell11.28.12






00:00:00  / 
				02:03:31




To download: Right-Click and save target as.



SHARE

"
1414,1414,#289,11.26.12,Shane Smith,,http://podcasts.joerogan.net/podcasts/jre-289-shane-smith-brian-redban,@shanesmith30,https://twitter.com/shanesmith30,Vice.com,http://www.vice.com,"
JRE #289 - Shane Smith11.26.12






00:00:00  / 
				02:14:34




To download: Right-Click and save target as.



SHARE

"
1415,1415,#296,12.12.12,"Mix Master Mike, Russell Peters, Mark Rasta",,http://podcasts.joerogan.net/podcasts/296-mix-master-mike-russell-peters-mark-rasta-brian-redban,@mixmastermike,https://twitter.com/mixmastermike,MixMasterMike.com,http://www.mixmastermike.com/,"
JRE #296 - Mix Master Mike, Russell Peters, Mark Rasta12.12.12






00:00:00  / 
				02:30:13




To download: Right-Click and save target as.



SHARE

"
1416,1416,#294,12.06.12,Ari Shaffir,,http://podcasts.joerogan.net/podcasts/jre-294-ari-shaffir-brian-redban,@AriShaffir,http://www.twitter.com/AriShaffir,AriTheGreat.com,http://www.arithegreat.com,"
JRE #294 - Ari Shaffir12.06.12






00:00:00  / 
				02:52:22




To download: Right-Click and save target as.



SHARE

"
1417,1417,#292,11.29.12,Eddie Bravo,,http://podcasts.joerogan.net/podcasts/jre-292-eddie-bravo-brian-redban,@eddiebravo,https://twitter.com/eddiebravo,10th Planet JJ,http://www.10thplanetjj.com,"
JRE #292 - Eddie Bravo11.29.12






00:00:00  / 
				02:48:20




To download: Right-Click and save target as.



SHARE

"
1418,1418,#290,11.27.12,John Mcafee,,http://podcasts.joerogan.net/podcasts/5659,@officialmcafee,https://twitter.com/officialmcafee,Who is McAfee?,http://www.whoismcafee.com,"
JRE #290 - John Mcafee11.27.12






00:00:00  / 
				02:23:39




To download: Right-Click and save target as.



SHARE

"
1419,1419,#288,11.22.12,Greg Proops,,http://podcasts.joerogan.net/podcasts/jre-288-greg-proops-brian-redban,@gregproops,https://twitter.com/gregproops,GregProops.com,http://www.gregproops.com,"
JRE #288 - Greg Proops11.22.12






00:00:00  / 
				01:49:57




To download: Right-Click and save target as.



SHARE

"
1420,1420,#287,11.20.12,Les Stroud,,http://podcasts.joerogan.net/podcasts/jre-286-les-stroud-brian-redban,@reallesstroud,https://twitter.com/reallesstroud,LesStroud.ca,http://www.lesstroud.ca,"
JRE #287 - Les Stroud11.20.12






00:00:00  / 
				02:55:41




To download: Right-Click and save target as.



SHARE

"
1421,1421,#285,11.19.12,Tim Ferriss,,http://podcasts.joerogan.net/podcasts/jre-285-tim-ferriss-brian-redban,@tferriss,http://twitter.com/tferriss,Tim's Blog,http://www.fourhourworkweek.com/blog/,"
JRE #285 - Tim Ferriss11.19.12






00:00:00  / 
				02:56:08




To download: Right-Click and save target as.



SHARE

"
1422,1422,#283,11.12.12,Dave Attell,,http://podcasts.joerogan.net/podcasts/jre-283-dave-attell-brian-redban,@attell,https://twitter.com/attell,DaveAttell.com,http://www.daveattell.com,"
JRE #283 - Dave Attell11.12.12






00:00:00  / 
				02:09:45




To download: Right-Click and save target as.



SHARE

"
1423,1423,#281,11.06.12,Bryan Callen,,http://podcasts.joerogan.net/podcasts/jre-281-bryan-callen-brian-redban,@BryanCallen,http://www.twitter.com/BryanCallen,BryanCallen.com,http://www.bryancallen.com,"
JRE #281 - Bryan Callen11.06.12






00:00:00  / 
				02:58:09




To download: Right-Click and save target as.



SHARE

"
1424,1424,#279,10.31.12,Duncan Trussell,,http://podcasts.joerogan.net/podcasts/jre-279-duncan-trussell-brian-redban,@duncantrussell,http://www.twitter.com/duncantrussell,DuncanTrussell.com,http://www.duncantrussell.com,"
JRE #279 - Duncan Trussell10.31.12






00:00:00  / 
				02:43:33




To download: Right-Click and save target as.



SHARE

"
1425,1425,#286,11.19.12,Daniele Bolelli,"Daniele Bolelli is an Italian author, martial artist, and university professor, and also is the...",http://podcasts.joerogan.net/podcasts/jre-286-daniele-bolelli-brian-redban,@DBolelli,https://twitter.com/DBolelli,DanieleBolelli.com,http://www.danielebolelli.com/,"
JRE #286 - Daniele Bolelli11.19.12
Daniele Bolelli is an Italian author, martial artist, and university professor, and also is the author of On the Warrior's Path.		
		





00:00:00  / 
				02:23:03




To download: Right-Click and save target as.



SHARE

"
1426,1426,#284,11.14.12,Daniel H. Wilson,,http://podcasts.joerogan.net/podcasts/jre-284-daniel-h-wilson-brian-redban,@danielwilsonpdx,https://twitter.com/danielwilsonpdx,DanielHWilson.com,http://www.danielhwilson.com,"
JRE #284 - Daniel H. Wilson11.14.12






00:00:00  / 
				02:48:35




To download: Right-Click and save target as.



SHARE

"
1427,1427,#282,11.07.12,"Peter Duesberg, Bryan Callen",,http://podcasts.joerogan.net/podcasts/jre-282-peter-duesberg-bryan-callen-brian-redban,Duesberg.com,http://www.duesberg.com,@BryanCallen,http://www.twitter.com/BryanCallen,"
JRE #282 - Peter Duesberg, Bryan Callen11.07.12






00:00:00  / 
				01:54:48




To download: Right-Click and save target as.



SHARE

"
1428,1428,#280,11.05.12,Philip Coppens,,http://podcasts.joerogan.net/podcasts/jre-280-philip-coppens-brian-redban,@philipcoppens,https://twitter.com/philipcoppens,PhilipCoppens.com,http://www.philipcoppens.com,"
JRE #280 - Philip Coppens11.05.12






00:00:00  / 
				02:44:33




To download: Right-Click and save target as.



SHARE

"
1429,1429,#278,10.29.12,Ari Shaffir,,http://podcasts.joerogan.net/podcasts/jre-278-ari-shaffir-brian-redban,@AriShaffir,http://www.twitter.com/AriShaffir,AriTheGreat.com,http://www.arithegreat.com,"
JRE #278 - Ari Shaffir10.29.12






00:00:00  / 
				02:49:30




To download: Right-Click and save target as.



SHARE

"
1430,1430,#277,10.18.12,Victor Conte,,http://podcasts.joerogan.net/podcasts/jre-277-victor-conte-brian-redban,@victorconte,http://www.twitter.com/victorconte,Snac.com,http://www.snac.com,"
JRE #277 - Victor Conte10.18.12






00:00:00  / 
				02:54:59




To download: Right-Click and save target as.



SHARE

"
1431,1431,#275,10.15.12,Dave Asprey,,http://podcasts.joerogan.net/podcasts/jre-274-dave-asprey-brian-redban,@bulletproofexec,https://twitter.com/bulletproofexec,BulletproofExec.com,http://www.bulletproofexec.com/,"
JRE #275 - Dave Asprey10.15.12






00:00:00  / 
				02:21:51




To download: Right-Click and save target as.



SHARE

"
1432,1432,#273,10.04.12,Amber Lyon,,http://podcasts.joerogan.net/podcasts/jre-273-amber-lyon-brian-redban,@AmberLyon,https://twitter.com/AmberLyon,AmberLyonLive.com,http://amberlyonlive.com/,"
JRE #273 - Amber Lyon10.04.12






00:00:00  / 
				




To download: Right-Click and save target as.



SHARE

"
1433,1433,#271,10.02.12,London Real,,http://podcasts.joerogan.net/podcasts/jre-271-london-real-brian-redban,@LondonRealTV,https://twitter.com/LondonRealTV,LondonReal.tv,http://www.londonreal.tv,"
JRE #271 - London Real10.02.12






00:00:00  / 
				02:54:52




To download: Right-Click and save target as.



SHARE

"
1434,1434,#269,09.25.12,Tait Fletcher,,http://podcasts.joerogan.net/podcasts/jre-269-tait-fletcher-brian-redban,@TaitimusMaximus,https://twitter.com/TaitimusMaximus,imdb - Tait Fletcher,http://www.imdb.me/tait,"
JRE #269 - Tait Fletcher09.25.12






00:00:00  / 
				02:35:22




To download: Right-Click and save target as.



SHARE

"
1435,1435,#276,10.16.12,"David Seaman, Abby Martin, Dell Cameron",,http://podcasts.joerogan.net/podcasts/jre-276-david-seaman-abby-martin-dell-cameron-brian-redban,@d_seaman,https://twitter.com/d_seaman,David Seaman for Congress,http://davidseamanforcongress.com/,"
JRE #276 - David Seaman, Abby Martin, Dell Cameron10.16.12






00:00:00  / 
				02:58:15




To download: Right-Click and save target as.



SHARE

"
1436,1436,#274,10.10.12,Alex Grey,,http://podcasts.joerogan.net/podcasts/jre-274-alex-grey-brian-redban,@alexgreycosm,https://twitter.com/alexgreycosm,COSM.org,http://www.cosm.org,"
JRE #274 - Alex Grey10.10.12






00:00:00  / 
				02:43:35




To download: Right-Click and save target as.



SHARE

"
1437,1437,#272,10.03.12,"Duncan Trussell, Joey Diaz, Ian Edwards",,http://podcasts.joerogan.net/podcasts/jre-272-duncan-trussell-joey-diaz-ian-edwards-brian-redban,@duncantrussell,http://www.twitter.com/duncantrussell,DuncanTrussell.com,http://www.duncantrussell.com,"
JRE #272 - Duncan Trussell, Joey Diaz, Ian Edwards10.03.12






00:00:00  / 
				02:47:10




To download: Right-Click and save target as.



SHARE

"
1438,1438,#270,09.26.12,Kevin Pereira,,http://podcasts.joerogan.net/podcasts/jre-270-kevin-pereira-brian-redban,@kpereira,https://twitter.com/kpereira,Supercre8ive.tv,http://supercreative.tv/,"
JRE #270 - Kevin Pereira09.26.12






00:00:00  / 
				02:49:49




To download: Right-Click and save target as.



SHARE

"
1439,1439,#268,09.20.12,Joey Diaz,,http://podcasts.joerogan.net/podcasts/jre-268-joey-diaz-brian-redban,@madflavor,http://www.twitter.com/madflavor,JoeyCocoDiaz.net,http://www.joeycocodiaz.net,"
JRE #268 - Joey Diaz09.20.12






00:00:00  / 
				01:25:59




To download: Right-Click and save target as.



SHARE

"
1440,1440,#267,09.19.12,Mac Danzig,,http://podcasts.joerogan.net/podcasts/jre-267-mac-danzig-brian-redban,@macdanzigmma,https://twitter.com/macdanzigmma,Discuss this Episode,http://forums.joerogan.net/showthread.php?t=252846,"
JRE #267 - Mac Danzig09.19.12







00:00:00  / 
				02:52:28




To download: Right-Click and save target as.



SHARE

"
1441,1441,#265,09.17.12,"Sam Tripoli, Shane Smith",,http://podcasts.joerogan.net/podcasts/jre-265-sam-tripoli-shane-smith-brian-redban,@samtripoli,https://twitter.com/samtripoli,SamTripoli.com,http://www.samtripoli.com,"
JRE #265 - Sam Tripoli, Shane Smith09.17.12






00:00:00  / 
				02:55:12




To download: Right-Click and save target as.



SHARE

"
1442,1442,#263,09.10.12,"Kat Von D, Eddie Bravo",,http://podcasts.joerogan.net/podcasts/jre-263-kat-von-d-eddie-bravo-brian-redban,@thekatvond,https://twitter.com/thekatvond,KatVonD.net,http://www.katvond.net/,"
JRE #263 - Kat Von D, Eddie Bravo09.10.12






00:00:00  / 
				02:20:12




To download: Right-Click and save target as.



SHARE

"
1443,1443,#261,09.06.12,Ari Shaffir,,http://podcasts.joerogan.net/podcasts/jre-261-ari-shaffir,@AriShaffir,http://www.twitter.com/AriShaffir,AriTheGreat.com,http://www.arithegreat.com,"
JRE #261 - Ari Shaffir09.06.12






00:00:00  / 
				03:02:11




To download: Right-Click and save target as.



SHARE

"
1444,1444,#259,08.30.12,Mike Birbiglia,,http://podcasts.joerogan.net/podcasts/jre-259-mike-birbiglia-brian-redban,@birbigs,https://twitter.com/birbigs,Birbigs.com,http://www.birbigs.com,"
JRE #259 - Mike Birbiglia08.30.12






00:00:00  / 
				01:32:28




To download: Right-Click and save target as.



SHARE

"
1445,1445,#266,09.18.12,Rich Roll,,http://podcasts.joerogan.net/podcasts/266-rich-roll-brian-redban,@richroll,https://twitter.com/richroll,RichRoll.com,http://www.richroll.com,"
JRE #266 - Rich Roll09.18.12






00:00:00  / 
				02:48:02




To download: Right-Click and save target as.



SHARE

"
1446,1446,#264,09.12.12,Tom Segura,,http://podcasts.joerogan.net/podcasts/jre-264-tom-segura-brian-redban,@tomsegura,http://www.twitter.com/tomsegura,TomSegura.com,http://www.tomsegura.com,"
JRE #264 - Tom Segura09.12.12






00:00:00  / 
				02:41:10




To download: Right-Click and save target as.



SHARE

"
1447,1447,#262,09.07.12,Rick Ross,,http://podcasts.joerogan.net/podcasts/jre-262-rick-ross-brian-redban,@FreewayRicky,https://twitter.com/FreewayRicky,FreewayRick.com,http://www.freewayrick.com,"
JRE #262 - Rick Ross09.07.12






00:00:00  / 
				02:32:54




To download: Right-Click and save target as.



SHARE

"
1448,1448,#260,09.04.12,Greg Fitzsimmons,,http://podcasts.joerogan.net/podcasts/jre-260-greg-fitzsimmons-brian-redban,@gregfitzshow,https://twitter.com/gregfitzshow,GregFitzsimmons.com,http://www.gregfitzsimmons.com/,"
JRE #260 - Greg Fitzsimmons09.04.12






00:00:00  / 
				




To download: Right-Click and save target as.



SHARE

"
1449,1449,#258,08.30.12,Bryan Callen,,http://podcasts.joerogan.net/podcasts/jre-258-bryan-callen,@BryanCallen,http://www.twitter.com/BryanCallen,BryanCallen.com,http://www.bryancallen.com,"
JRE #258 - Bryan Callen08.30.12






00:00:00  / 
				02:42:45




To download: Right-Click and save target as.



SHARE

"
1450,1450,#257,08.28.12,"Immortal Technique, Swavey Krokett, DJ GIJOE",,http://podcasts.joerogan.net/podcasts/257-immortal-technique-swavey-krokett-dj-gijoe-brian-redban,@ImmortalTech,https://twitter.com/ImmortalTech,ViperRecords.com,http://www.viperrecords.com,"
JRE #257 - Immortal Technique, Swavey Krokett, DJ GIJOE08.28.12






00:00:00  / 
				02:53:58




To download: Right-Click and save target as.



SHARE

"
1451,1451,#254,08.16.12,EVERLAST,,http://podcasts.joerogan.net/podcasts/254-everlast-brian-redban,@OGEverlast,https://twitter.com/OGEverlast,Martyr-Inc.com,www.martyr-inc.com,"
JRE #254 - EVERLAST08.16.12






00:00:00  / 
				02:57:03




To download: Right-Click and save target as.



SHARE

"
1452,1452,#253,08.15.12,"Andrew Dice Clay, Max Silverstein, Eleanor J. Kerrigan",,http://podcasts.joerogan.net/podcasts/jre-253-andrew-dice-clay-max-silverstein-eleanor-j-kerrigan-brian-redban,@TheRealDiceClay,https://twitter.com/TheRealDiceClay,Facebook Fan Page,http://www.facebook.com/AndrewDiceClayOfficial,"
JRE #253 - Andrew Dice Clay, Max Silverstein, Eleanor J. Kerrigan08.15.12






00:00:00  / 
				02:30:52




To download: Right-Click and save target as.



SHARE

"
1453,1453,#251,08.13.12,Bryan Callen,,http://podcasts.joerogan.net/podcasts/jre-251-bryan-callen,@BryanCallen,http://www.twitter.com/BryanCallen,BryanCallen.com,http://www.bryancallen.com,"
JRE #251 - Bryan Callen08.13.12






00:00:00  / 
				01:53:13




To download: Right-Click and save target as.



SHARE

"
